make_id,model_id,year,cylinder_capacity,km,color,region,price,fuel_type_id,transmission_id,traction_id,age
29,1685,2018,0,90000,,V Valparaíso,7000000,0,0,,6
52,832,2012,,114400,,Valparaíso,5650000,0,0,,12
11,169,2018,2500,128000,,Los Ríos,9300000,1,0,,6
42,5832,2019,2100,64000,Negro,Metropolitana de Santiago,30980000,1,1,1,5
16,242,2010,3700,215000,,Metropolitana de Santiago,7000000,0,1,0,14
49,810,2017,1200,56500,Plata,Metropolitana de Santiago,8990000,0,1,0,7
27,338,2016,2400,71000,Negro,Metropolitana de Santiago,11990000,0,0,0,8
52,683,2017,2500,64600,Plata,Metropolitana de Santiago,11840000,0,1,0,7
65,801,2007,3200,163250,,Región Metropolitana,7300000,0,1,0,17
64,783,2011,2000,200000,,Metropolitana de Santiago,4100000,0,1,,13
64,6008,2022,,48853,,Metropolitana de Santiago,16990000,0,1,0,2
47,609,2018,2500,66000,,OHiggins,11000000,0,1,0,6
16,240,2015,2400,95000,,IX Araucanía,11500000,0,1,,9
20,286,2013,3500,108000,Plata,Metropolitana de Santiago,-1,0,1,0,11
47,609,2005,4500,218000,,Región Metropolitana,4500000,0,1,0,19
42,542,2017,2000,79000,,Metropolitana de Santiago,23590000,0,1,0,7
45,598,2015,2000,165000,,V Valparaíso,9100000,0,0,,9
47,624,2012,1600,103000,,Metropolitana de Santiago,4600000,0,0,0,12
47,616,2014,1600,137000,,Antofagasta,8000000,0,0,0,10
20,284,2019,,50000,,X Los Lagos,17990000,1,0,1,5
47,609,2021,2500,62000,,Región Metropolitana,12500000,0,1,1,3
9,1673,2019,1500,58598,Rojo,Bío Bío,6790000,0,0,,5
11,158,2021,1500,23325,,Región Metropolitana,7990000,0,0,,3
47,1454,2016,,211000,,IV Coquimbo,13500000,1,0,1,8
11,158,2011,1400,92852,,Ñuble,4000000,0,0,0,13
27,353,2014,,172000,,IX Araucanía,5800000,0,0,,10
33,400,2020,1400,68500,,Metropolitana de Santiago,10100000,0,0,0,4
33,410,2023,,31389,,Metropolitana de Santiago,7690000,0,0,,1
11,156,2022,5300,72000,Gris,Maule,33990000,0,1,1,2
33,401,2015,,155000,,VIII Biobío,5500000,0,0,,9
49,642,2017,1600,101006,,Metropolitana de Santiago,6700000,1,0,0,7
60,725,2012,,181500,,Metropolitana de Santiago,7000000,0,1,,12
47,620,2005,,1111111,,Araucanía,3000000,0,1,,19
13,201,2008,,112000,,Metropolitana de Santiago,3000000,0,0,,16
45,602,2020,2400,75500,,Los Lagos,18000000,1,0,0,4
40,470,2018,,57715,Rojo,Metropolitana de Santiago,11900000,0,1,,6
11,172,2003,2200,140000,,IX Araucanía,2200000,0,0,,21
27,346,2014,1200,65650,,IIAntofagasta,5500000,0,0,,10
6,123,2018,1500,76000,,OHiggins,17000000,0,1,0,6
64,792,2018,2000,2018,,V Valparaíso,12890000,1,0,0,6
6,124,2011,1600,156000,,Metropolitana de Santiago,8900000,0,0,,13
20,293,2022,,75000,,Maule,64390000,1,1,,2
43,586,2021,1500,18374,,Metropolitana de Santiago,6990000,0,0,,3
78,6060,2021,,40055,Azul,Araucanía,8690000,0,0,0,3
64,792,2020,2000,92372,,Región Metropolitana,17300000,1,0,,4
61,748,2013,1000,165000,,Los Lagos,4000000,0,0,0,11
48,639,2019,1400,85020,,Región Metropolitana,10290000,0,0,,5
27,334,2008,,169000,,Metropolitana de Santiago,6000000,0,1,,16
49,642,2021,1600,50000,,Metropolitana de Santiago,9500000,1,0,0,3
4,56,2017,2000,93000,,Bío Bío,16000000,1,1,0,7
40,470,2012,1600,85000,,Metropolitana de Santiago,7700000,0,0,0,12
31,385,2019,2400,45000,,Antofagasta,16000000,0,1,1,5
20,293,2023,3500,18000,,Araucanía,54900000,0,1,1,1
64,776,2020,1600,95000,,VII Maule,8900000,0,0,,4
61,750,2018,1400,88321,,Los Lagos,8250000,0,0,0,6
33,1161,2018,,80000,Gris,Metropolitana de Santiago,24980000,1,1,,6
33,400,2014,1400,158000,,Coquimbo,5900000,0,0,0,10
9,5865,2023,0,12500,,Región Metropolitana,17900000,0,1,1,1
13,213,2018,1600,109721,,Región Metropolitana,4950000,1,0,,6
4,890,2017,,79500,,Los Lagos,15500000,0,1,,7
33,401,2023,1400,25000,,Bío Bío,12000000,0,0,0,1
33,414,2018,2500,189352,,XIV Los Ríos,10900000,1,0,,6
33,410,2014,,114000,,Valparaíso,5500000,0,0,,10
64,776,2007,1800,175000,,IX Araucanía,3250000,0,0,,17
63,756,2006,,315000,,OHiggins,3500000,0,0,,18
43,5605,2023,,20,,Metropolitana de Santiago,12690000,0,0,,1
52,686,2022,,41434,Marrón,Maule,10490000,0,0,0,2
27,340,2019,2500,125000,,OHiggins,13800000,1,0,,5
26,324,2018,1800,108460,Marrón,Metropolitana de Santiago,11090000,0,1,,6
59,1450,2019,1600,73000,Negro,Ñuble,9890000,0,1,,5
72,1409,2017,1500,70000,,Ñuble,10560000,0,0,,7
43,5605,2020,2000,51860,,Metropolitana de Santiago,12390000,0,1,1,4
48,639,2020,1400,67000,,Metropolitana de Santiago,10980000,0,0,,4
33,400,2012,1400,140000,,Bío Bío,6000000,0,0,0,12
6,123,2018,1500,99999999999,,Metropolitana de Santiago,15450000,0,1,0,6
33,393,2011,2000,183000,,Maule,10500000,0,0,,13
10,5880,2021,,47000,,Metropolitana de Santiago,8490000,0,0,,3
28,1439,2015,3700,100000,,Metropolitana de Santiago,16000000,0,1,,9
47,1454,2018,,140000,,IIAntofagasta,12390000,1,0,,6
11,176,2022,1500,50000,,Metropolitana de Santiago,14490000,0,0,,2
36,446,2012,1300,35003,,Metropolitana de Santiago,3200000,0,0,0,12
6,89,2014,4400,28500,Gris,Metropolitana de Santiago,49800000,0,1,0,10
64,783,2005,2000,152000,,Metropolitana de Santiago,2900000,0,0,0,19
6,123,2019,1500,28000,Grafito,Metropolitana de Santiago,18990000,0,1,0,5
63,756,2002,,123456,,Región Metropolitana,99999999999,0,1,,22
11,158,2014,1400,59700,,Metropolitana de Santiago,3500000,0,0,0,10
48,639,2016,,96000,,Metropolitana de Santiago,8500000,0,0,,8
33,393,2012,2000,178000,Naranja,Metropolitana de Santiago,7950000,1,1,1,12
47,611,2006,1600,200000,,Metropolitana de Santiago,1600000,0,0,,18
19,276,2013,1400,1935000,,Metropolitana de Santiago,4500000,0,0,0,11
27,334,2013,,580000,,Bío Bío,10499000,,0,,11
49,654,2019,,103900,,Región Metropolitana,13480000,1,1,0,5
47,1829,2021,1600,24000,Gris,Metropolitana de Santiago,13980000,0,1,0,3
202,5646,2022,6700,95700,Azul,Metropolitana de Santiago,69980000,1,1,1,2
64,774,2019,,58000,,Metropolitana de Santiago,21000000,0,1,,5
63,758,2010,5700,166000,,Los Lagos,9500000,0,1,,14
64,780,2019,1600,56000,,IV Coquimbo,7900000,0,0,,5
49,810,2020,,88194,,Metropolitana de Santiago,9190000,1,0,,4
27,5916,2021,1400,43000,,Valparaíso,8350000,0,0,0,3
61,736,2013,,104400,,Metropolitana de Santiago,6500000,0,1,,11
4,890,2016,,80000,,Metropolitana de Santiago,14990000,0,1,,8
9,821,2014,1000,80000,,IV Coquimbo,2990000,0,0,,10
4,53,2013,1800,136000,,Bío Bío,9290000,0,1,0,11
20,284,2016,3200,183522,,VIII Biobío,10000000,1,0,0,8
61,747,2010,,80293,,Antofagasta,9500000,0,0,,14
49,818,2014,0,130000,,Región Metropolitana,8990000,0,1,1,10
59,720,2021,2200,80000,,Región de Los Lagos,23590000,1,1,1,3
47,616,2019,2000,32000,,Metropolitana de Santiago,13400000,0,0,,5
11,158,2019,3800,111111,,XII Magallanes & Antártica,13800000,2,0,,5
10,5880,2022,,37600,,Metropolitana de Santiago,8790000,0,0,,2
47,622,2020,,176488,,Metropolitana de Santiago,12790000,0,0,,4
33,410,2022,,8727,Plata,Bío Bío,7990000,0,0,,2
61,748,2013,1000,118000,,Metropolitana de Santiago,3700000,0,0,0,11
40,470,2020,,31461,,Valparaíso,15190000,0,1,,4
40,474,2019,,134000,,VIII Biobío,16900000,0,0,,5
47,622,2022,2300,42000,,Metropolitana de Santiago,21490000,1,0,0,2
43,586,2021,1500,41488,Rojo,Valparaíso,7490000,0,0,,3
60,728,2018,2000,53250,,Maule,22000000,0,1,1,6
49,657,2017,1600,120000,,Maule,12000000,0,1,0,7
31,389,2014,,212000,,Atacama,11800000,0,1,,10
61,748,2018,1000,50000,,Región Metropolitana,6000000,0,0,,6
17,1034,2022,1600,26000,,Los Lagos,9200000,0,0,,2
57,705,2015,1200,124000,,Metropolitana de Santiago,9300000,0,1,0,9
13,200,2019,,115000,,Valparaíso,13000000,1,0,,5
11,169,2009,3000,217000,,Metropolitana de Santiago,6500000,1,0,,15
47,616,2013,,178000,,Región Metropolitana,6000000,0,0,,11
61,736,2018,1200,31546,Gris,Metropolitana de Santiago,9280000,0,1,0,6
19,835,2020,2300,80000,,Metropolitana de Santiago,13500000,1,0,0,4
42,5830,2018,2100,82000,,Metropolitana de Santiago,17990000,1,1,1,6
52,683,2018,2500,67000,,Araucanía,16900000,0,1,1,6
34,423,2016,,115000,,Metropolitana de Santiago,38500000,1,1,,8
52,686,2015,2000,100000,,Metropolitana de Santiago,5000000,0,0,0,9
59,720,2021,4400,70000,,VII Maule,-1,1,0,,3
33,5885,2020,1400,130000,,Metropolitana de Santiago,8000000,0,0,0,4
20,299,2014,,95000,,Metropolitana de Santiago,6000000,0,0,,10
33,410,2022,,5018,Blanco,Metropolitana de Santiago,8590000,0,0,,2
27,353,2016,1400,99999999999,,Los Ríos,7350000,0,0,0,8
44,595,2016,,44000,Rojo,Metropolitana de Santiago,12400000,0,0,,8
47,616,2017,2000,42000,,Metropolitana de Santiago,12200000,0,0,,7
61,736,2018,,64000,,V Valparaíso,7500000,0,0,,6
64,788,1998,1600,80000,,Metropolitana de Santiago,6100000,0,0,0,26
63,763,2023,,22208,,Metropolitana de Santiago,17690000,0,1,,1
59,719,2013,2000,164000,,X Los Lagos,8950000,1,1,1,11
60,723,2012,2000,152005,,Metropolitana de Santiago,7600000,0,1,1,12
49,654,2015,1600,140000,,Metropolitana de Santiago,9200000,1,0,0,9
40,474,2014,2000,130000,,X Los Lagos,10500000,0,0,,10
63,6061,2023,1200,20000,Gris,Metropolitana de Santiago,12990000,0,1,0,1
33,410,2021,,20300,,Valparaíso,6890000,0,0,,3
33,401,2017,1200,106000,,X Los Lagos,6990000,0,0,,7
49,642,2024,,26,,Metropolitana de Santiago,18290000,1,0,,0
31,385,2018,,67000,Negro,Araucanía,12190000,0,0,0,6
11,820,2019,1800,31539,,Metropolitana de Santiago,8790000,0,0,0,5
11,908,2008,,117162,,OHiggins,3000000,0,0,,16
63,771,2016,800,92200,,IX Araucanía,20990000,0,1,1,8
11,169,2019,2500,81062,Gris,Araucanía,13800000,1,0,1,5
61,750,2018,1400,85016,,Maule,7490000,0,0,,6
27,353,2017,1400,73000,,Metropolitana de Santiago,7500000,0,0,0,7
26,325,2010,1300,117776,,I Tarapacá,20,0,1,,14
42,1185,2015,,77000,,Antofagasta,38750000,0,1,,9
63,6061,2022,1200,7300,Magenta,Valparaíso,12590000,0,1,0,2
64,776,2021,1600,30785,,Región del Maule,9490000,0,0,,3
60,728,2018,2000,68000,,Los Lagos,16200000,0,1,1,6
59,721,2015,2000,162000,,VII Maule,6600000,0,0,,9
13,201,2017,1200,77000,Gris,Bío Bío,7990000,0,0,0,7
33,400,2013,1400,187000,,Valparaíso,5500000,0,0,0,11
11,944,2018,1200,36500,,Metropolitana de Santiago,5850000,0,0,0,6
47,622,2021,,102264,,Los Lagos,15000000,1,0,0,3
55,698,2011,1600,150000,,V Valparaíso,3700000,0,0,,13
33,1161,2019,2200,68000,Azul,Metropolitana de Santiago,27990000,1,1,0,5
55,698,2005,1500,177000,,Metropolitana de Santiago,2690000,0,0,0,19
11,156,2024,3000,1,,Metropolitana de Santiago,63772100,1,1,1,0
45,602,2014,2500,236000,,X Los Lagos,9990000,1,0,1,10
11,820,2019,1800,67000,,Región de Valparaíso,9690000,0,0,,5
49,1360,2008,,68000,,Valparaíso,15990000,1,1,,16
20,293,2018,3500,80000,,XV Arica & Parinacota,31000000,0,1,0,6
65,795,2021,2000,31000,,Metropolitana de Santiago,47490000,2,1,1,3
43,5586,2022,,27800,,Metropolitana de Santiago,9990000,0,1,,2
47,622,2015,2500,298000,Blanco,OHiggins,8500000,1,0,0,9
27,353,2014,1400,130000,Blanco,Metropolitana de Santiago,7000000,0,0,0,10
49,659,2006,,145000,,Valparaíso,3000000,0,0,,18
40,472,2019,2500,83000,Plata,Metropolitana de Santiago,21990000,0,1,1,5
10,5882,2022,,15000,,X Los Lagos,8490000,0,0,,2
40,470,2013,1600,109,,Metropolitana de Santiago,6900000,0,0,0,11
64,780,2022,1600,42000,Plata,Metropolitana de Santiago,7190000,0,0,0,2
52,5600,2019,,54500,,Valparaíso,11000000,0,0,,5
11,158,2013,1400,128000,,Maule,4200000,0,0,0,11
20,287,2022,2000,60000,,Coquimbo,21990000,0,1,1,2
42,564,2018,,64000,Grafito,Los Lagos,28490000,0,1,,6
33,395,2018,1600,114000,,Ñuble,9650000,0,0,,6
47,613,2008,4000,260000,,X Los Lagos,4000000,1,0,,16
72,1408,2021,1500,42000,Rojo,Metropolitana de Santiago,9490000,0,0,0,3
16,241,2014,3600,166000,,Metropolitana de Santiago,11850000,0,1,,10
49,657,2017,1600,115500,Blanco,Bío Bío,9990000,1,0,0,7
6,122,2016,1600,101000,,Metropolitana de Santiago,12400000,0,0,,8
44,6078,2019,,34880,Rojo,Metropolitana de Santiago,22480000,0,1,,5
42,575,2016,1600,60000,,OHiggins,17500000,0,1,0,8
11,169,2017,2500,133000,,XII Magallanes & Antártica,13500000,1,0,1,7
26,5564,2022,1500,29000,Plata,Metropolitana de Santiago,12090000,0,1,,2
11,149,2023,3600,12000,,Metropolitana de Santiago,42000000,0,1,1,1
4,43,2019,2000,95000,,Región del Maule,33490000,0,1,1,5
40,468,2013,2000,140000,,Metropolitana de Santiago,8500000,0,1,0,11
45,602,2022,2400,41500,Blanco,Araucanía,28790000,1,0,1,2
59,719,2014,2000,130000,,Región Metropolitana,7900000,1,0,,10
20,299,2019,1500,80000,,Araucanía,12000000,1,0,0,5
63,763,2012,1600,119000,,Metropolitana de Santiago,5500000,0,0,0,12
63,762,2023,2400,20748,Grafito,Maule,29490000,1,0,0,1
23,824,2013,5000,85000,,Región Metropolitana,6200000,0,0,,11
11,162,2006,1700,250000,,VII Maule,2300000,1,0,,18
11,169,2011,,272000,,Maule,10500000,1,0,,13
47,1454,2018,,118000,,Región Metropolitana,18480000,1,1,1,6
47,609,2021,2500,47000,,Maule,16000000,0,1,0,3
20,293,2016,,146000,,Metropolitana de Santiago,24000000,0,1,,8
33,408,2007,2900,740000,,XV Arica & Parinacota,2500000,1,1,,17
59,721,2017,,25000,,Metropolitana de Santiago,11480000,1,0,,7
63,760,2019,2000,89000,Blanco,Los Ríos,12980000,0,1,0,5
33,5994,2023,,49627,,Metropolitana de Santiago,12790000,0,0,,1
4,53,2022,,28131,,Región Metropolitana,27990000,0,1,,2
9,1713,2015,1200,68000,,Metropolitana de Santiago,4500000,0,0,,9
52,683,2014,2500,143500,,Metropolitana de Santiago,6900000,0,1,0,10
27,1691,2021,1200,93091,,Metropolitana de Santiago,6290000,0,0,0,3
63,756,2005,,210000,,Región Metropolitana,2500000,0,0,0,19
16,240,2011,2700,160000,,Metropolitana de Santiago,6590000,0,1,0,13
26,325,2001,,10000,,XV Arica & Parinacota,250,0,1,,23
63,760,2018,2000,10,,Metropolitana de Santiago,15000000,0,0,0,6
65,5569,2019,6900,18279,,Región Metropolitana,24980000,0,1,1,5
11,1693,2022,1200,20700,Granate,OHiggins,9890000,0,0,0,2
11,173,2012,3700,207000,,Metropolitana de Santiago,8590000,0,1,1,12
63,760,2019,2000,86000,,Los Ríos,13990000,0,0,0,5
6,117,2010,2000,116000,,XIV Los Ríos,9700000,0,1,,14
11,908,2013,,125000,,VII Maule,4100000,0,0,,11
34,5679,2013,,99500,,Metropolitana de Santiago,10990000,0,1,,11
45,598,2023,2500,11000,,Metropolitana de Santiago,27000000,0,1,1,1
65,5569,2018,2000,99491,Blanco,Bío Bío,-1,1,1,1,6
33,5885,2021,1400,72000,,Maule,8200000,0,0,0,3
42,564,2017,,44000,,Metropolitana de Santiago,30000000,0,1,,7
49,642,2019,1600,40000,Blanco,Bío Bío,8990000,1,0,0,5
42,5872,2020,2000,41000,,Región Metropolitana,34990000,0,1,,4
11,908,2011,,133000,,Metropolitana de Santiago,4300000,0,0,,13
27,353,2012,1400,104600,,Metropolitana de Santiago,6000000,0,0,0,12
10,5882,2019,1500,35805,,Metropolitana de Santiago,6790000,0,0,,5
9,6067,2022,,8391,Negro,Metropolitana de Santiago,19190000,0,1,,2
19,835,2018,2300,225921,,OHiggins,11599990,1,0,0,6
112,5590,2021,2800,17972,,VI O'Higgins,-1,1,0,,3
45,602,2021,2400,79823,,Magallanes y Antártica Chilena,16900000,1,0,1,3
50,664,2009,,118000,Negro,Metropolitana de Santiago,13890000,0,1,1,15
27,353,2005,1600,283503,,Metropolitana de Santiago,2950000,0,0,0,19
61,748,2011,1000,270000,,Valparaíso,4500000,0,0,0,13
63,760,2015,2000,125031,,IV Coquimbo,9990000,0,0,0,9
61,738,1997,1300,81000,,Metropolitana de Santiago,8900000,0,0,,27
61,750,2018,1400,81000,,Metropolitana de Santiago,7300000,0,0,0,6
59,717,2022,2200,25000,,Metropolitana de Santiago,32500000,1,1,1,2
33,410,2023,9600,15000,,Región Metropolitana,9600000,0,0,,1
63,756,2014,,155768,Rojo,Araucanía,4990000,0,0,,10
36,441,2014,1800,148000,,Región Metropolitana,4000000,0,0,,10
45,606,2021,2000,36500,,Metropolitana de Santiago,17000000,0,1,1,3
26,330,2017,,100000,,Región Metropolitana,1000000,0,0,,7
42,571,2013,1800,139500,,Metropolitana de Santiago,9500000,0,1,0,11
48,5884,2021,1500,114000,,Región del Maule,15990000,1,1,,3
47,610,2021,1600,27500,,Región Metropolitana,11980000,0,1,1,3
49,810,2016,,128000,,OHiggins,7590000,0,0,,8
63,760,2012,,190000,,Metropolitana de Santiago,7990000,0,1,,12
49,657,2021,1600,35200,,Coquimbo,20000000,0,1,0,3
42,5710,2016,,28000,Gris,Metropolitana de Santiago,44900000,0,1,,8
40,1447,2018,2000,57423,,Región Metropolitana,13890000,0,1,1,6
20,293,2013,,205000,,IX Araucanía,15990000,0,1,,11
59,1450,2022,6800,6890,,Región Metropolitana,13230000,0,1,0,2
63,756,2022,,11111,,V Valparaíso,11400000,0,0,,2
20,291,2018,1600,42429,,Región Metropolitana,7590000,0,0,,6
13,213,2013,1600,154000,,Metropolitana de Santiago,4000000,1,0,0,11
63,760,2022,2000,18000,,Maule,19500000,0,0,0,2
6,5950,2024,4400,3000,Gris,Metropolitana de Santiago,117990000,0,1,1,0
60,723,2023,2000,407,,OHiggins,20990000,0,1,1,1
45,602,2000,2000,276094,,Coquimbo,3500000,0,0,0,24
61,736,2018,,52000,,Coquimbo,6600000,0,0,,6
52,5600,2019,,63000,,Región Metropolitana,10500000,0,0,,5
52,679,2007,1600,0,,Región Metropolitana,2200000,0,0,,17
27,353,2022,1400,20000,,Metropolitana de Santiago,10500000,0,0,0,2
45,599,2019,2400,73000,,Metropolitana de Santiago,19000000,1,1,0,5
64,1372,2023,,17738,Plata,Metropolitana de Santiago,8390000,0,0,,1
20,291,2012,1600,54415,,Metropolitana de Santiago,6990000,0,0,0,12
63,763,2023,,19617,,Metropolitana de Santiago,18290000,0,1,,1
50,662,2016,3000,49500,Blanco,Metropolitana de Santiago,39900000,3,1,0,8
45,602,2018,2400,150000,,Valparaíso,11100000,1,0,1,6
20,1407,2018,2500,60000,Plata,Metropolitana de Santiago,12490000,0,1,0,6
33,396,2015,2200,140000,,Región Metropolitana,12000000,1,1,,9
52,686,2018,0,86000,,IV Coquimbo,7990000,0,0,,6
49,642,2014,1600,128000,,Región Metropolitana,5680000,1,0,,10
13,201,2012,1400,151000,,Metropolitana de Santiago,4400000,0,0,0,12
45,598,2018,2400,47500,,Metropolitana de Santiago,16290000,0,1,1,6
61,746,2008,1600,195000,,IV Coquimbo,5500000,0,0,1,16
43,5586,2022,,20400,,X Los Lagos,11000000,0,1,,2
52,679,2016,3000,143000,,Región Metropolitana,6190000,0,0,,8
20,284,2018,2500,69000,,Metropolitana de Santiago,15500000,0,0,0,6
42,1437,2018,2100,199000,Azul,Araucanía,26990000,1,1,1,6
60,728,2023,2000,25000,,Metropolitana de Santiago,26000000,0,1,1,1
19,1058,2018,1400,93500,,Araucanía,7700000,0,0,0,6
209,5909,2021,5400,14000,,IIAntofagasta,10500000,0,0,0,3
49,644,2013,1600,383161,,Metropolitana de Santiago,7800000,1,0,0,11
47,622,2014,2500,92000,,OHiggins,9250000,1,0,1,10
10,5882,2021,1500,16500,,Valparaíso,7450000,0,0,0,3
45,598,2014,2400,87337,,Región Metropolitana,8790000,0,1,,10
11,158,2011,1400,150000,,V Valparaíso,4500000,0,0,,13
61,744,2022,0,14526,,IX Araucanía,15990000,0,1,,2
9,5579,2022,1600,40000,Rojo,Metropolitana de Santiago,8990000,0,0,0,2
64,780,2022,1600,18000,,Metropolitana de Santiago,9500000,0,0,0,2
112,5590,2021,,44000,Blanco,Maule,18190000,1,1,1,3
40,474,2018,2500,77420,Gris,Metropolitana de Santiago,17990000,0,1,1,6
10,5882,2021,1500,40725,,Región de La Araucanía,7590000,0,0,,3
19,1058,2018,,83000,,Araucanía,7250000,1,0,,6
42,1435,2018,,202800,Blanco,Los Ríos,14990000,1,0,,6
11,820,2019,1800,49045,Blanco,Maule,10290000,0,0,0,5
27,333,2020,,84000,,X Los Lagos,11990000,0,0,,4
22,304,2014,,35000,Gris,Metropolitana de Santiago,3790000,0,0,,10
27,339,2014,2500,78900,,XII Magallanes & Antártica,-1,1,0,,10
6,5803,2018,2000,85100,Plata,Metropolitana de Santiago,19990000,1,1,0,6
47,609,2017,2500,85000,,Metropolitana de Santiago,12490000,0,1,1,7
49,1360,2008,,45088,,Coquimbo,14490000,1,0,,16
13,988,2019,1200,92000,,Coquimbo,6300000,0,0,0,5
64,5599,2022,1600,17000,,Región Metropolitana,11990000,0,1,0,2
11,820,2018,1800,58000,,Metropolitana de Santiago,9980000,0,1,,6
33,410,2021,1200,112000,Bordo,Metropolitana de Santiago,6890000,0,0,0,3
11,169,2017,2500,125000,,Metropolitana de Santiago,10590000,1,0,0,7
112,5590,2022,500,36000,,Región Metropolitana,20500000,1,1,,2
33,400,2014,1200,36000,,Metropolitana de Santiago,-1,0,0,0,10
42,5958,2023,1300,18000,,Maule,38900000,0,1,0,1
11,1693,2023,,708,,Metropolitana de Santiago,11990000,0,1,,1
65,800,2017,,82390,Blanco,Bío Bío,15590000,0,0,,7
64,792,2015,2000,174500,,Araucanía,12800000,1,1,1,9
33,420,1999,,185000,,X Los Lagos,2200000,0,0,,25
61,750,2023,1500,2000,Plata,Valparaíso,11490000,0,0,0,1
33,393,2018,2000,50000,,Los Lagos,13490000,0,0,0,6
52,1404,2018,,70090,,Metropolitana de Santiago,8990000,1,0,,6
6,1444,2021,2000,33188,,Metropolitana de Santiago,27900000,0,1,,3
40,468,2015,,159893,,Metropolitana de Santiago,8650000,0,1,,9
16,241,2010,5700,142000,,OHiggins,6500000,0,1,,14
64,792,2016,2000,199559,Plata,OHiggins,12990000,1,0,0,8
27,350,2011,,230000,,Metropolitana de Santiago,4500000,0,0,,13
40,474,2014,2000,141000,,XIV Los Ríos,11300000,0,0,1,10
11,158,2021,1500,42632,,Araucanía,7490000,0,0,,3
26,326,2022,1500,11000,,Región Metropolitana,27990000,0,1,,2
33,396,2017,2400,50756,Negro,Valparaíso,16980000,0,1,0,7
64,781,2016,2000,83000,,Metropolitana de Santiago,17500000,0,1,0,8
27,353,2020,,83000,,XIV Los Ríos,8990000,0,0,,4
64,781,2018,1400,114000,Blanco,Metropolitana de Santiago,13850000,0,1,0,6
6,1703,2017,2000,29650,,Valparaíso,25480000,0,1,,7
13,208,2021,,60000,Blanco,Valparaíso,17990000,1,1,,3
6,124,2010,1600,140000,,OHiggins,7500000,0,0,,14
63,762,1997,2400,258323,Beige,Bío Bío,7800000,0,0,,27
49,657,2020,1600,118000,Blanco,Maule,14990000,0,1,0,4
63,756,2016,1500,71000,,XVI Ñuble,8300000,0,0,,8
40,474,2013,,134677,,Metropolitana de Santiago,10000000,0,1,,11
61,734,2022,,12183,Plata,Metropolitana de Santiago,16990000,0,0,1,2
20,284,2017,3200,150000,,IX Araucanía,15900000,1,0,1,7
11,175,2018,1500,123700,,Metropolitana de Santiago,5990000,0,0,,6
63,1322,2021,4000,66000,,Metropolitana de Santiago,39000000,0,1,1,3
40,470,2020,2000,70000,,Metropolitana de Santiago,11000000,0,1,0,4
65,802,2018,2000,106000,,Araucanía,13390000,1,1,0,6
65,802,2016,1600,99999999999,,Antofagasta,11200000,0,1,0,8
23,824,2017,,99999999999,,X Los Lagos,7000000,0,0,,7
47,624,2017,1600,69000,,OHiggins,6500000,0,0,,7
47,622,2021,2300,50000,,Región Metropolitana,18500000,1,0,,3
11,170,2011,1800,129300,,Valparaíso,5350000,0,0,0,13
6,1362,2015,0,75000,,Región Metropolitana,11500000,0,0,,9
29,1689,2019,2000,74000,Gris,Bío Bío,10990000,1,0,0,5
